transcript_id	gene_id	is_novel	total_count	unique_count	sample_id	em_count	tpm	certainty	multimapping_rate
ENST00000282388.4	ENSG00000152518.8	FALSE	75	75	SAMEA117622252	75	111.869503478396	1	0
ENST00000551018.5	ENSG00000123349.15	FALSE	75	75	SAMEA117622252	75	111.869503478396	1	0
ENST00000369534.8	ENSG00000130830.15	FALSE	75	66	SAMEA117622252	74.7352941176471	111.474669936707	0.88	0.12
ENST00000313104.9	ENSG00000089157.16	FALSE	75	74	SAMEA117622252	74.082007338317	110.500231701605	0.986666666666667	0.0133333333333333
ENST00000261623.8	ENSG00000051523.12	FALSE	74	74	SAMEA117622252	74	110.377910098684	1	0
ENST00000368097.9	ENSG00000158710.15	FALSE	74	74	SAMEA117622252	74	110.377910098684	1	0
ENST00000697613.1	ENSG00000198805.13	FALSE	74	74	SAMEA117622252	74	110.377910098684	1	0
ENST00000529460.1	ENSG00000167283.9	FALSE	73	73	SAMEA117622252	73	108.886316718972	1	0
transcript1079.chr1.nic	ENSG00000122406.14	FALSE	73	73	SAMEA117622252	73	108.886316718972	1	0
ENST00000723703.1	ENSG00000294455.1	FALSE	90	29	SAMEA117622252	72.1463414634146	107.613005297267	0.322222222222222	0.677777777777778
ENST00000376925.8	ENSG00000101439.9	FALSE	72	72	SAMEA117622252	72	107.39472333926	1	0
ENST00000206451.11	ENSG00000092010.15	FALSE	70	70	SAMEA117622252	70	104.411536579836	1	0
ENST00000680588.1	ENSG00000185885.17	FALSE	70	68	SAMEA117622252	70	104.411536579836	0.971428571428571	0.0285714285714286
ENST00000215909.10	ENSG00000100097.12	FALSE	69	69	SAMEA117622252	69	102.919943200124	1	0
ENST00000331334.5	ENSG00000182512.5	FALSE	69	69	SAMEA117622252	69	102.919943200124	1	0
ENST00000397426.5	ENSG00000100225.18	FALSE	71	58	SAMEA117622252	68.1562770562771	101.661451642956	0.816901408450704	0.183098591549296
ENST00000335514.10	ENSG00000130770.18	FALSE	68	68	SAMEA117622252	68	101.428349820412	1	0
ENST00000337554.8	ENSG00000100300.18	FALSE	68	66	SAMEA117622252	67.9130434782609	101.298646048263	0.970588235294118	0.0294117647058824
ENST00000643777.4	ENSG00000149925.22	FALSE	73	59	SAMEA117622252	67.8817204301075	101.251924797005	0.808219178082192	0.191780821917808
transcript208.chrX.nic	ENSG00000158578.21	FALSE	142	60	SAMEA117622252	66.9985775248933	99.9346346862483	0.422535211267606	0.577464788732394
ENST00000333628.4	ENSG00000137267.7	FALSE	66	66	SAMEA117622252	66	98.4451630609883	1	0
ENST00000399082.7	ENSG00000179344.17	FALSE	66	66	SAMEA117622252	66	98.4451630609883	1	0
ENST00000344924.8	ENSG00000172331.12	FALSE	67	55	SAMEA117622252	65.3125	97.4196926124363	0.82089552238806	0.17910447761194
ENST00000441366.7	ENSG00000166947.15	FALSE	66	62	SAMEA117622252	65.2917024381054	97.3886711068001	0.939393939393939	0.0606060606060606
ENST00000302754.6	ENSG00000171223.6	FALSE	65	65	SAMEA117622252	65	96.9535696812763	1	0
ENST00000319248.13	ENSG00000117450.15	FALSE	65	65	SAMEA117622252	65	96.9535696812763	1	0
ENST00000327892.13	ENSG00000196230.14	FALSE	65	65	SAMEA117622252	65	96.9535696812763	1	0
ENST00000340990.10	ENSG00000159346.13	FALSE	65	65	SAMEA117622252	65	96.9535696812763	1	0
ENST00000352983.7	ENSG00000147604.14	FALSE	65	65	SAMEA117622252	65	96.9535696812763	1	0
ENST00000242784.5	ENSG00000123144.11	FALSE	65	58	SAMEA117622252	64.7584745762712	96.5933119582103	0.892307692307692	0.107692307692308
ENST00000435275.5	ENSG00000138326.21	FALSE	218	5	SAMEA117622252	64.000799017122	95.4631681102139	0.0229357798165138	0.977064220183486
ENST00000228825.12	ENSG00000111229.16	FALSE	64	64	SAMEA117622252	64	95.4619763015644	1	0
ENST00000259727.5	ENSG00000137198.10	FALSE	64	64	SAMEA117622252	64	95.4619763015644	1	0
ENST00000380629.7	ENSG00000104765.16	FALSE	64	64	SAMEA117622252	64	95.4619763015644	1	0
ENST00000477541.1	ENSG00000204257.15	FALSE	64	64	SAMEA117622252	64	95.4619763015644	1	0
ENST00000718456.1	ENSG00000122862.6	FALSE	64	64	SAMEA117622252	64	95.4619763015644	1	0
ENST00000281871.11	ENSG00000152082.15	FALSE	64	63	SAMEA117622252	63.984375	95.4386701550064	0.984375	0.015625
ENST00000221978.10	ENSG00000105374.10	FALSE	63	63	SAMEA117622252	63	93.9703829218524	1	0
ENST00000248342.9	ENSG00000178982.10	FALSE	63	63	SAMEA117622252	63	93.9703829218524	1	0
ENST00000370645.9	ENSG00000174021.12	FALSE	63	63	SAMEA117622252	63	93.9703829218524	1	0
ENST00000502534.5	ENSG00000109475.18	FALSE	63	62	SAMEA117622252	62.7654320987654	93.620502993278	0.984126984126984	0.0158730158730159
ENST00000395633.5	ENSG00000099624.8	FALSE	62	62	SAMEA117622252	62	92.4787895421405	1	0
ENST00000382456.7	ENSG00000161203.14	FALSE	62	56	SAMEA117622252	61.8947368421053	92.3217797126971	0.903225806451613	0.0967741935483871
ENST00000718416.1	ENSG00000104904.13	FALSE	62	56	SAMEA117622252	61.8947368421053	92.3217797126971	0.903225806451613	0.0967741935483871
ENST00000311487.9	ENSG00000137309.21	FALSE	68	51	SAMEA117622252	61.6018378942486	91.8848935811496	0.75	0.25
ENST00000249071.11	ENSG00000128340.16	FALSE	61	61	SAMEA117622252	61	90.9871961624285	1	0
ENST00000399079.7	ENSG00000179344.17	FALSE	61	61	SAMEA117622252	61	90.9871961624285	1	0
ENST00000372397.6	ENSG00000157514.18	FALSE	60	60	SAMEA117622252	60	89.4956027827166	1	0
ENST00000263270.11	ENSG00000042753.12	FALSE	60	57	SAMEA117622252	59.9494160201487	89.420152053251	0.95	0.05
ENST00000279550.11	ENSG00000060138.13	FALSE	71	46	SAMEA117622252	59.0681818181818	88.1057089516214	0.647887323943662	0.352112676056338
ENST00000326294.4	ENSG00000213402.3	FALSE	59	59	SAMEA117622252	59	88.0040094030047	1	0
ENST00000330062.8	ENSG00000182054.10	FALSE	59	59	SAMEA117622252	59	88.0040094030047	1	0
ENST00000391857.9	ENSG00000142541.18	FALSE	59	59	SAMEA117622252	59	88.0040094030047	1	0
ENST00000219150.10	ENSG00000102879.17	FALSE	58	58	SAMEA117622252	58	86.5124160232927	1	0
ENST00000234347.10	ENSG00000196415.10	FALSE	58	45	SAMEA117622252	57.7173913043478	86.0908787638089	0.775862068965517	0.224137931034483
ENST00000470363.5	ENSG00000204525.18	FALSE	240	57	SAMEA117622252	57.3445075632472	85.5346878441811	0.2375	0.7625
ENST00000371646.10	ENSG00000096384.20	FALSE	62	10	SAMEA117622252	57.2986463631761	85.4662815817693	0.161290322580645	0.838709677419355
ENST00000428835.6	ENSG00000223865.12	FALSE	58	57	SAMEA117622252	57.0652173913044	85.1181004726924	0.982758620689655	0.0172413793103449
ENST00000298289.7	ENSG00000165502.7	FALSE	57	57	SAMEA117622252	57	85.0208226435808	1	0
ENST00000335877.11	ENSG00000125818.18	FALSE	57	57	SAMEA117622252	57	85.0208226435808	1	0
ENST00000716866.1	ENSG00000125691.15	FALSE	57	57	SAMEA117622252	57	85.0208226435808	1	0
ENST00000228945.9	ENSG00000111348.9	FALSE	56	56	SAMEA117622252	56	83.5292292638688	1	0
ENST00000229379.3	ENSG00000111775.3	FALSE	56	56	SAMEA117622252	56	83.5292292638688	1	0
ENST00000588301.5	ENSG00000125743.11	FALSE	57	28	SAMEA117622252	56	83.5292292638688	0.491228070175439	0.508771929824561
ENST00000624234.3	ENSG00000100129.18	FALSE	56	56	SAMEA117622252	56	83.5292292638688	1	0
transcript799.chr14.nnic	ENSG00000211899.10	TRUE	56	56	SAMEA117622252	56	83.5292292638688	1	0
ENST00000264834.6	ENSG00000105610.6	FALSE	56	53	SAMEA117622252	55.8909090909091	83.3665099860821	0.946428571428571	0.0535714285714286
ENST00000300026.4	ENSG00000166794.7	FALSE	55	55	SAMEA117622252	55	82.0376358841569	1	0
ENST00000336032.4	ENSG00000146278.11	FALSE	55	55	SAMEA117622252	55	82.0376358841569	1	0
ENST00000354171.13	ENSG00000167468.20	FALSE	55	53	SAMEA117622252	55	82.0376358841569	0.963636363636364	0.0363636363636364
ENST00000390551.6	ENSG00000211897.9	FALSE	55	55	SAMEA117622252	55	82.0376358841569	1	0
ENST00000258424.3	ENSG00000135940.7	FALSE	54	54	SAMEA117622252	54	80.546042504445	1	0
ENST00000361574.10	ENSG00000198858.10	FALSE	54	54	SAMEA117622252	54	80.546042504445	1	0
ENST00000228251.9	ENSG00000060138.13	FALSE	67	42	SAMEA117622252	53.9318181818182	80.4443429558282	0.626865671641791	0.373134328358209
ENST00000502664.6	ENSG00000250361.10	FALSE	53	51	SAMEA117622252	52.9615384615385	78.9970801485902	0.962264150943396	0.0377358490566038
ENST00000530721.5	ENSG00000149273.15	FALSE	53	50	SAMEA117622252	52.5862068965517	78.4372380710591	0.943396226415094	0.0566037735849056
ENST00000396198.7	ENSG00000158578.21	FALSE	130	46	SAMEA117622252	51.5258431105381	76.8556064677549	0.353846153846154	0.646153846153846
ENST00000223136.5	ENSG00000214253.9	FALSE	51	51	SAMEA117622252	51	76.0712623653091	1	0
ENST00000253108.9	ENSG00000130811.12	FALSE	51	51	SAMEA117622252	51	76.0712623653091	1	0
ENST00000335209.12	ENSG00000088992.18	FALSE	51	49	SAMEA117622252	50.6638370118846	75.5698438777319	0.96078431372549	0.0392156862745098
ENST00000322989.8	ENSG00000134419.15	FALSE	49	49	SAMEA117622252	49	73.0880756058852	1	0
ENST00000339600.6	ENSG00000189043.10	FALSE	49	49	SAMEA117622252	49	73.0880756058852	1	0
ENST00000398838.8	ENSG00000090238.12	FALSE	49	49	SAMEA117622252	49	73.0880756058852	1	0
ENST00000312726.9	ENSG00000143774.18	FALSE	53	47	SAMEA117622252	48.7090909090909	72.6541575317872	0.886792452830189	0.113207547169811
ENST00000247655.4	ENSG00000127184.13	FALSE	48	48	SAMEA117622252	48	71.5964822261733	1	0
ENST00000267884.11	ENSG00000140319.11	FALSE	48	48	SAMEA117622252	48	71.5964822261733	1	0
ENST00000272102.10	ENSG00000143761.17	FALSE	48	48	SAMEA117622252	48	71.5964822261733	1	0
ENST00000290299.7	ENSG00000241837.7	FALSE	48	48	SAMEA117622252	48	71.5964822261733	1	0
ENST00000303210.9	ENSG00000172354.10	FALSE	48	45	SAMEA117622252	47.8125	71.3168084674773	0.9375	0.0625
transcript631.chr2.nnic	ENSG00000241351.3	FALSE	48	47	SAMEA117622252	47.2748538011696	70.5148589566746	0.979166666666667	0.0208333333333334
ENST00000343139.11	ENSG00000196735.13	FALSE	50	42	SAMEA117622252	47.0149253731343	70.1271514342182	0.84	0.16
ENST00000246802.10	ENSG00000105373.19	FALSE	47	47	SAMEA117622252	47	70.1048888464613	1	0
ENST00000446922.6	ENSG00000164104.12	FALSE	47	47	SAMEA117622252	47	70.1048888464613	1	0
ENST00000586534.6	ENSG00000179262.10	FALSE	47	47	SAMEA117622252	47	70.1048888464613	1	0
ENST00000394920.6	ENSG00000161016.18	FALSE	58	46	SAMEA117622252	46.6925972396487	69.6463689242161	0.793103448275862	0.206896551724138
ENST00000303577.7	ENSG00000169564.7	FALSE	46	46	SAMEA117622252	46	68.6132954667494	1	0
ENST00000356978.9	ENSG00000198668.14	FALSE	46	46	SAMEA117622252	46	68.6132954667494	1	0
ENST00000274787.3	ENSG00000146066.3	FALSE	45	45	SAMEA117622252	45	67.1217020870375	1	0
ENST00000340857.4	ENSG00000189060.6	FALSE	45	45	SAMEA117622252	45	67.1217020870375	1	0
ENST00000251413.8	ENSG00000131462.9	FALSE	44	44	SAMEA117622252	44	65.6301087073255	1	0
ENST00000270586.8	ENSG00000142507.10	FALSE	44	44	SAMEA117622252	44	65.6301087073255	1	0
ENST00000521861.6	ENSG00000147677.12	FALSE	44	44	SAMEA117622252	44	65.6301087073255	1	0
ENST00000014930.9	ENSG00000013583.10	FALSE	43	43	SAMEA117622252	43	64.1385153276136	1	0
ENST00000225698.8	ENSG00000108561.8	FALSE	43	43	SAMEA117622252	43	64.1385153276136	1	0
ENST00000263864.10	ENSG00000118640.11	FALSE	43	43	SAMEA117622252	43	64.1385153276136	1	0
ENST00000314133.4	ENSG00000176340.4	FALSE	43	43	SAMEA117622252	43	64.1385153276136	1	0
ENST00000507754.9	ENSG00000186010.19	FALSE	43	43	SAMEA117622252	43	64.1385153276136	1	0
transcript1035.chr16.nic	ENSG00000167526.15	FALSE	43	43	SAMEA117622252	43	64.1385153276136	1	0
ENST00000326739.9	ENSG00000178035.13	FALSE	43	38	SAMEA117622252	42.7832167832168	63.8151629166271	0.883720930232558	0.116279069767442
ENST00000367569.4	ENSG00000169976.7	FALSE	42	42	SAMEA117622252	42	62.6469219479016	1	0
ENST00000649813.2	ENSG00000126267.11	FALSE	42	42	SAMEA117622252	42	62.6469219479016	1	0
transcript1854.chr6.nic	ENSG00000242574.9	FALSE	42	42	SAMEA117622252	42	62.6469219479016	1	0
ENST00000265462.9	ENSG00000126432.14	FALSE	41	41	SAMEA117622252	41	61.1553285681897	1	0
ENST00000380749.10	ENSG00000205581.11	FALSE	41	41	SAMEA117622252	41	61.1553285681897	1	0
ENST00000371175.10	ENSG00000112077.18	FALSE	41	29	SAMEA117622252	40.2258064516129	60.0005465967998	0.707317073170732	0.292682926829268
ENST00000375882.7	ENSG00000204435.15	FALSE	40	40	SAMEA117622252	40	59.6637351884777	1	0
ENST00000377811.4	ENSG00000147123.12	FALSE	40	28	SAMEA117622252	40	59.6637351884777	0.7	0.3
ENST00000482565.1	ENSG00000188536.13	FALSE	40	40	SAMEA117622252	40	59.6637351884777	1	0
ENST00000224073.6	ENSG00000107223.13	FALSE	39	39	SAMEA117622252	39	58.1721418087658	1	0
ENST00000262193.7	ENSG00000008018.9	FALSE	39	39	SAMEA117622252	39	58.1721418087658	1	0
ENST00000438607.2	ENSG00000232112.3	FALSE	39	39	SAMEA117622252	39	58.1721418087658	1	0
ENST00000456793.2	ENSG00000228474.6	FALSE	39	39	SAMEA117622252	39	58.1721418087658	1	0
ENST00000548577.5	ENSG00000219200.12	FALSE	39	29	SAMEA117622252	39	58.1721418087658	0.743589743589744	0.256410256410256
transcript39.chrM.nnic	ENSG00000212907.2	FALSE	39	39	SAMEA117622252	39	58.1721418087658	1	0
ENST00000311111.11	ENSG00000172809.13	FALSE	39	1	SAMEA117622252	38.8229190972974	57.9080091066212	0.0256410256410256	0.974358974358974
ENST00000242577.11	ENSG00000088986.11	FALSE	39	37	SAMEA117622252	38.7619047619048	57.817000527882	0.948717948717949	0.0512820512820513
ENST00000316448.10	ENSG00000179218.15	FALSE	39	30	SAMEA117622252	38.7096774193548	57.7390985694946	0.769230769230769	0.230769230769231
ENST00000379542.10	ENSG00000137210.14	FALSE	39	36	SAMEA117622252	38.6341463414634	57.6264369137492	0.923076923076923	0.0769230769230769
ENST00000217652.8	ENSG00000101608.13	FALSE	38	38	SAMEA117622252	38	56.6805484290539	1	0
ENST00000323906.9	ENSG00000104894.12	FALSE	38	38	SAMEA117622252	38	56.6805484290539	1	0
ENST00000370086.8	ENSG00000180879.14	FALSE	38	38	SAMEA117622252	38	56.6805484290539	1	0
ENST00000376745.9	ENSG00000172531.16	FALSE	38	38	SAMEA117622252	38	56.6805484290539	1	0
ENST00000557016.6	ENSG00000100632.11	FALSE	38	38	SAMEA117622252	38	56.6805484290539	1	0
ENST00000648033.1	ENSG00000285589.1	FALSE	38	20	SAMEA117622252	37.9979109589765	56.6774324292933	0.526315789473684	0.473684210526316
ENST00000397353.6	ENSG00000063854.13	FALSE	38	37	SAMEA117622252	37.9487179487179	56.6040564608635	0.973684210526316	0.0263157894736842
ENST00000533244.6	ENSG00000173992.9	FALSE	38	36	SAMEA117622252	37.8461538461538	56.4510725244828	0.947368421052632	0.0526315789473685
ENST00000393450.5	ENSG00000198336.9	FALSE	40	31	SAMEA117622252	37.1904354033881	55.4730072362984	0.775	0.225
ENST00000633227.1	ENSG00000244734.4	FALSE	420	37	SAMEA117622252	37.0952598039816	55.3310439423136	0.0880952380952381	0.911904761904762
ENST00000308774.6	ENSG00000173113.8	FALSE	37	36	SAMEA117622252	37	55.1889550493419	0.972972972972973	0.027027027027027
ENST00000377803.4	ENSG00000197061.5	FALSE	37	37	SAMEA117622252	37	55.1889550493419	1	0
ENST00000397356.8	ENSG00000063854.13	FALSE	37	37	SAMEA117622252	37	55.1889550493419	1	0
ENST00000409683.5	ENSG00000187514.17	FALSE	37	37	SAMEA117622252	37	55.1889550493419	1	0
ENST00000618852.5	ENSG00000158195.11	FALSE	37	37	SAMEA117622252	37	55.1889550493419	1	0
ENST00000318607.10	ENSG00000070756.17	FALSE	37	35	SAMEA117622252	36.8918918918919	55.0277017109947	0.945945945945946	0.0540540540540541
ENST00000586895.6	ENSG00000198258.11	FALSE	37	36	SAMEA117622252	36.8780487804878	55.0070534176697	0.972972972972973	0.027027027027027
ENST00000308961.5	ENSG00000174886.15	FALSE	36	36	SAMEA117622252	36	53.69736166963	1	0
ENST00000372994.2	ENSG00000171159.5	FALSE	36	36	SAMEA117622252	36	53.69736166963	1	0
ENST00000535923.6	ENSG00000215021.10	FALSE	36	36	SAMEA117622252	36	53.69736166963	1	0
ENST00000596148.3	ENSG00000181029.9	FALSE	36	36	SAMEA117622252	36	53.69736166963	1	0
ENST00000262812.9	ENSG00000105669.14	FALSE	36	35	SAMEA117622252	35.9722222222222	53.6559285201935	0.972222222222222	0.0277777777777778
ENST00000338110.11	ENSG00000285043.3	FALSE	45	27	SAMEA117622252	35.2064516129032	52.5137101489553	0.6	0.4
ENST00000194530.8	ENSG00000082146.13	FALSE	35	35	SAMEA117622252	35	52.205768289918	1	0
ENST00000216190.13	ENSG00000100353.18	FALSE	35	35	SAMEA117622252	35	52.205768289918	1	0
ENST00000229563.6	ENSG00000111843.14	FALSE	35	35	SAMEA117622252	35	52.205768289918	1	0
ENST00000371756.4	ENSG00000130560.9	FALSE	35	35	SAMEA117622252	35	52.205768289918	1	0
ENST00000263354.8	ENSG00000105402.8	FALSE	35	31	SAMEA117622252	34.3513513513514	51.2382482598346	0.885714285714286	0.114285714285714
ENST00000613411.4	ENSG00000185198.12	FALSE	35	33	SAMEA117622252	34.3210361067504	51.1930302416835	0.942857142857143	0.0571428571428572
ENST00000646101.2	ENSG00000130429.16	FALSE	35	30	SAMEA117622252	34.1269841269841	50.9035835933441	0.857142857142857	0.142857142857143
ENST00000308153.9	ENSG00000105968.19	FALSE	34	34	SAMEA117622252	34	50.7141749102061	1	0
ENST00000320936.9	ENSG00000099622.14	FALSE	34	34	SAMEA117622252	34	50.7141749102061	1	0
ENST00000329967.11	ENSG00000184990.13	FALSE	34	34	SAMEA117622252	34	50.7141749102061	1	0
ENST00000373509.6	ENSG00000137193.14	FALSE	34	34	SAMEA117622252	34	50.7141749102061	1	0
ENST00000472174.7	ENSG00000117410.14	FALSE	34	30	SAMEA117622252	33.7603686635945	50.3567423952521	0.882352941176471	0.117647058823529
ENST00000402752.5	ENSG00000099901.18	FALSE	34	33	SAMEA117622252	33.7021276595745	50.269870499228	0.970588235294118	0.0294117647058824
ENST00000418115.6	ENSG00000067560.14	FALSE	33	33	SAMEA117622252	33	49.2225815304941	1	0
ENST00000619426.5	ENSG00000277791.5	FALSE	33	33	SAMEA117622252	33	49.2225815304941	1	0
transcript1306.chr6.nnic	ENSG00000204520.14	TRUE	33	33	SAMEA117622252	33	49.2225815304941	1	0
transcript298.chr16.nic	ENSG00000167978.19	FALSE	33	33	SAMEA117622252	33	49.2225815304941	1	0
transcript440.chr9.nic	ENSG00000136929.13	FALSE	33	33	SAMEA117622252	33	49.2225815304941	1	0
ENST00000676706.1	ENSG00000104408.11	FALSE	33	30	SAMEA117622252	32.9032258064516	49.0782337840704	0.909090909090909	0.0909090909090909
ENST00000236671.7	ENSG00000117984.15	FALSE	33	29	SAMEA117622252	32.741935483871	48.8376542066975	0.878787878787879	0.121212121212121
ENST00000246533.8	ENSG00000126247.11	FALSE	33	25	SAMEA117622252	32.2222222222222	48.0624533462737	0.757575757575758	0.242424242424242
ENST00000216727.9	ENSG00000100836.11	FALSE	32	32	SAMEA117622252	32	47.7309881507822	1	0
ENST00000233627.14	ENSG00000115286.21	FALSE	32	32	SAMEA117622252	32	47.7309881507822	1	0
ENST00000234875.9	ENSG00000116251.11	FALSE	32	32	SAMEA117622252	32	47.7309881507822	1	0
ENST00000245458.11	ENSG00000213741.11	FALSE	32	32	SAMEA117622252	32	47.7309881507822	1	0
ENST00000258091.10	ENSG00000135624.17	FALSE	32	32	SAMEA117622252	32	47.7309881507822	1	0
ENST00000301071.12	ENSG00000167552.16	FALSE	32	32	SAMEA117622252	32	47.7309881507822	1	0
ENST00000303562.9	ENSG00000170345.11	FALSE	32	32	SAMEA117622252	32	47.7309881507822	1	0
ENST00000313511.8	ENSG00000178952.11	FALSE	32	32	SAMEA117622252	32	47.7309881507822	1	0
ENST00000317534.6	ENSG00000062582.14	FALSE	32	32	SAMEA117622252	32	47.7309881507822	1	0
ENST00000335515.10	ENSG00000124593.16	FALSE	32	29	SAMEA117622252	32	47.7309881507822	0.90625	0.09375
ENST00000341423.10	ENSG00000189403.15	FALSE	32	32	SAMEA117622252	32	47.7309881507822	1	0
ENST00000409906.9	ENSG00000103363.16	FALSE	32	32	SAMEA117622252	32	47.7309881507822	1	0
ENST00000435572.7	ENSG00000123405.14	FALSE	37	22	SAMEA117622252	32	47.7309881507822	0.594594594594595	0.405405405405405
transcript259.chr15.nnic	ENSG00000255302.5	FALSE	32	32	SAMEA117622252	32	47.7309881507822	1	0
ENST00000264824.5	ENSG00000104903.5	FALSE	32	27	SAMEA117622252	31.6551724137931	47.2166456060539	0.84375	0.15625
