sample_id	ec_id	transcripts	count	ec_size	ec_type
SAMEA117622252	476	ENST00000307677.5	5	1	unique
SAMEA117622252	477	transcript1151.chr11.nnic	142	1	unique
SAMEA117622252	478	ENST00000550880.5	4	1	unique
SAMEA117622252	479	transcript2136.chr6.nnic|ENST00000678563.1	3	2	multi
SAMEA117622252	480	ENST00000361421.2	1	1	unique
SAMEA117622252	481	ENST00000378953.8	4	1	unique
SAMEA117622252	482	transcript727.chr5.nic	4	1	unique
SAMEA117622252	483	transcript1078.chr11.nic	1	1	unique
SAMEA117622252	484	ENST00000288828.9	3	1	unique
SAMEA117622252	485	transcript325.chr9.nnic	2	1	unique
SAMEA117622252	486	transcript595.chr5.nnic	1	1	unique
SAMEA117622252	487	transcript474.chrX.nnic	1	1	unique
SAMEA117622252	488	ENST00000258787.12|transcript1215.chr11.nnic	15	2	multi
SAMEA117622252	489	ENST00000555105.1	2	1	unique
SAMEA117622252	490	ENST00000373001.4	1	1	unique
SAMEA117622252	491	ENST00000358395.11	2	1	unique
SAMEA117622252	492	transcript845.chr2.nnic	2	1	unique
SAMEA117622252	493	ENST00000528655.5	2	1	unique
SAMEA117622252	494	transcript1165.chr3.nnic	1	1	unique
SAMEA117622252	495	ENST00000392335.6	1	1	unique
SAMEA117622252	496	ENST00000394975.3	1	1	unique
SAMEA117622252	497	ENST00000607484.6	1	1	unique
SAMEA117622252	498	ENST00000444870.7	1	1	unique
SAMEA117622252	499	transcript1627.chr1.nnic	1	1	unique
SAMEA117622252	500	ENST00000698423.1	10	1	unique
SAMEA117622252	501	ENST00000561308.5	3	1	unique
SAMEA117622252	502	transcript165.chr21.nnic	2	1	unique
SAMEA117622252	503	ENST00000535854.6	2	1	unique
SAMEA117622252	504	ENST00000302228.9	1	1	unique
SAMEA117622252	505	ENST00000761655.1	1	1	unique
SAMEA117622252	506	ENST00000382564.8	1	1	unique
SAMEA117622252	507	ENST00000578921.6	6	1	unique
SAMEA117622252	508	ENST00000539261.6	2	1	unique
SAMEA117622252	509	transcript100.chr22.nnic	1	1	unique
SAMEA117622252	510	ENST00000547153.5	3	1	unique
SAMEA117622252	511	transcript2187.chr6.nnic	5	1	unique
SAMEA117622252	512	ENST00000391751.7	3	1	unique
SAMEA117622252	513	ENST00000256433.6	1	1	unique
SAMEA117622252	514	ENST00000549128.5	2	1	unique
SAMEA117622252	515	ENST00000718301.1	1	1	unique
SAMEA117622252	516	transcript632.chr12.nnic	1	1	unique
SAMEA117622252	517	ENST00000460231.5	2	1	unique
SAMEA117622252	518	ENST00000209873.9	1	1	unique
SAMEA117622252	519	ENST00000394765.7	1	1	unique
SAMEA117622252	520	ENST00000394765.7|transcript169.chr6.nnic|transcript95.chr17.nic	4	3	multi
SAMEA117622252	521	ENST00000563314.5	3	1	unique
SAMEA117622252	522	transcript255.chr15.nnic	39	1	unique
SAMEA117622252	523	transcript743.chr7.nic	1	1	unique
SAMEA117622252	524	ENST00000219315.9	1	1	unique
SAMEA117622252	525	transcript169.chr6.nnic	7	1	unique
SAMEA117622252	526	ENST00000352456.7	4	1	unique
SAMEA117622252	527	ENST00000499869.7	11	1	unique
SAMEA117622252	528	transcript95.chr17.nic	1	1	unique
SAMEA117622252	529	ENST00000393106.6	2	1	unique
SAMEA117622252	530	ENST00000411500.5	23	1	unique
SAMEA117622252	531	ENST00000376960.8	3	1	unique
SAMEA117622252	532	transcript107.chr11.nnic	1	1	unique
SAMEA117622252	533	ENST00000396070.6	1	1	unique
SAMEA117622252	534	transcript139.chr18.nic	3	1	unique
SAMEA117622252	535	ENST00000361189.7	2	1	unique
SAMEA117622252	536	ENST00000358227.5	1	1	unique
SAMEA117622252	537	ENST00000562583.5	3	1	unique
SAMEA117622252	538	ENST00000372950.6	1	1	unique
SAMEA117622252	539	ENST00000081029.8	1	1	unique
SAMEA117622252	540	ENST00000367439.8	4	1	unique
SAMEA117622252	541	ENST00000367558.6	1	1	unique
SAMEA117622252	542	transcript191.chr15.nic	1	1	unique
SAMEA117622252	543	ENST00000361441.5|transcript191.chr15.nic|ENST00000372476.8|ENST00000372748.8	2	4	multi
SAMEA117622252	544	ENST00000372748.8	1	1	unique
SAMEA117622252	545	ENST00000361441.5|ENST00000372748.8	3	2	multi
SAMEA117622252	546	ENST00000361441.5	38	1	unique
SAMEA117622252	547	transcript2750.chr6.nic	1	1	unique
SAMEA117622252	548	ENST00000372476.8	1	1	unique
SAMEA117622252	549	ENST00000221233.9	8	1	unique
SAMEA117622252	550	ENST00000221233.9|transcript530.chr16.nnic	3	2	multi
SAMEA117622252	551	transcript530.chr16.nnic	1	1	unique
SAMEA117622252	552	ENST00000268802.10	1	1	unique
SAMEA117622252	553	ENST00000543683.6	1	1	unique
SAMEA117622252	554	ENST00000288607.3	1	1	unique
SAMEA117622252	555	transcript1150.chr19.nic	1	1	unique
SAMEA117622252	556	ENST00000358308.7	2	1	unique
SAMEA117622252	557	transcript1270.chr12.nic|ENST00000358308.7	5	2	multi
SAMEA117622252	558	transcript127.chr18.nnic	4	1	unique
SAMEA117622252	559	ENST00000256383.11	2	1	unique
SAMEA117622252	560	transcript1270.chr12.nic	532	1	unique
SAMEA117622252	561	ENST00000256001.13	1	1	unique
SAMEA117622252	562	transcript413.chr4.nnic	2	1	unique
SAMEA117622252	563	ENST00000255759.11	3	1	unique
SAMEA117622252	564	ENST00000359681.3	1	1	unique
SAMEA117622252	565	ENST00000358344.8	142	1	unique
SAMEA117622252	566	transcript1191.chr1.nnic	33	1	unique
SAMEA117622252	567	ENST00000578681.5	2	1	unique
SAMEA117622252	568	ENST00000395081.7	1	1	unique
SAMEA117622252	569	transcript407.chr16.nic	1	1	unique
SAMEA117622252	570	ENST00000418625.5	8	1	unique
SAMEA117622252	571	ENST00000448276.7	2	1	unique
SAMEA117622252	572	ENST00000583509.7	2	1	unique
SAMEA117622252	573	ENST00000584667.6	2	1	unique
SAMEA117622252	574	ENST00000574924.6	2	1	unique
SAMEA117622252	575	transcript79.chr9.nic	1	1	unique
SAMEA117622252	576	ENST00000272542.8	1	1	unique
SAMEA117622252	577	ENST00000576409.5	23	1	unique
SAMEA117622252	578	transcript117.chr11.nnic	5	1	unique
SAMEA117622252	579	transcript2835.chr6.nic	3	1	unique
SAMEA117622252	580	ENST00000397353.6	3	1	unique
SAMEA117622252	581	ENST00000372514.7	3	1	unique
SAMEA117622252	582	ENST00000372514.7|ENST00000394976.4	2	2	multi
SAMEA117622252	583	ENST00000394976.4	2	1	unique
SAMEA117622252	584	ENST00000376745.9	1	1	unique
SAMEA117622252	585	ENST00000297533.9	3	1	unique
SAMEA117622252	586	ENST00000282074.7	3	1	unique
SAMEA117622252	587	ENST00000348564.12	1	1	unique
SAMEA117622252	588	ENST00000374500.10|ENST00000348564.12	3	2	multi
SAMEA117622252	589	ENST00000374500.10	1	1	unique
SAMEA117622252	590	ENST00000221130.11	2	1	unique
SAMEA117622252	591	ENST00000375156.4	2	1	unique
SAMEA117622252	592	ENST00000440082.5	4	1	unique
SAMEA117622252	593	ENST00000393450.5	1	1	unique
SAMEA117622252	594	ENST00000376059.8	2	1	unique
SAMEA117622252	595	transcript900.chr8.nnic	1	1	unique
SAMEA117622252	596	transcript74.chr1.nic	14	1	unique
SAMEA117622252	597	ENST00000502492.6	1	1	unique
SAMEA117622252	598	ENST00000434063.3	1	1	unique
SAMEA117622252	599	ENST00000395473.7	7	1	unique
SAMEA117622252	600	ENST00000571732.5	4	1	unique
SAMEA117622252	601	ENST00000605833.3	2	1	unique
SAMEA117622252	602	ENST00000392321.3	1	1	unique
SAMEA117622252	603	ENST00000608372.6	2	1	unique
SAMEA117622252	604	transcript1194.chr11.nnic	3	1	unique
SAMEA117622252	605	ENST00000308774.6	27	1	unique
SAMEA117622252	606	ENST00000345317.7	2	1	unique
SAMEA117622252	607	ENST00000613275.1	3	1	unique
SAMEA117622252	608	transcript1495.chr1.nnic	2	1	unique
SAMEA117622252	609	transcript148.chr6.nnic	20	1	unique
SAMEA117622252	610	ENST00000332674.9	1	1	unique
SAMEA117622252	611	transcript954.chr7.nnic	3	1	unique
SAMEA117622252	612	transcript880.chr3.nnic	11	1	unique
SAMEA117622252	613	ENST00000620250.1	6	1	unique
SAMEA117622252	614	ENST00000374922.9	1	1	unique
SAMEA117622252	615	transcript851.chr9.nnic	1	1	unique
SAMEA117622252	616	transcript84.chr10.nnic	1	1	unique
SAMEA117622252	617	transcript4.chr17.nnic	8	1	unique
SAMEA117622252	618	ENST00000627197.2	2	1	unique
SAMEA117622252	619	transcript764.chr9.nic	1	1	unique
SAMEA117622252	620	transcript30.chr9.nnic	1	1	unique
SAMEA117622252	621	ENST00000372921.10	1	1	unique
SAMEA117622252	622	ENST00000678242.1	6	1	unique
SAMEA117622252	623	ENST00000678242.1|ENST00000372904.7	1	2	multi
SAMEA117622252	624	ENST00000372904.7	1	1	unique
SAMEA117622252	625	transcript491.chr9.nnic	1	1	unique
SAMEA117622252	626	transcript543.chr19.nic	6	1	unique
SAMEA117622252	627	transcript543.chr19.nic|transcript6.chr16.nic	1	2	multi
SAMEA117622252	628	transcript6.chr16.nic	3	1	unique
SAMEA117622252	629	transcript633.chr2.nnic	20	1	unique
SAMEA117622252	630	transcript501.chr3.nnic	1	1	unique
SAMEA117622252	631	ENST00000262887.10	3	1	unique
SAMEA117622252	632	ENST00000360338.4	1	1	unique
SAMEA117622252	633	ENST00000444957.3	1	1	unique
SAMEA117622252	634	transcript75.chrM.nnic	3	1	unique
SAMEA117622252	635	ENST00000366609.4	1	1	unique
SAMEA117622252	636	ENST00000646632.1	2	1	unique
SAMEA117622252	637	ENST00000311208.13	2	1	unique
SAMEA117622252	638	ENST00000378165.9	1	1	unique
SAMEA117622252	639	ENST00000416288.6	1	1	unique
SAMEA117622252	640	ENST00000649695.3	2	1	unique
SAMEA117622252	641	ENST00000650110.1	3	1	unique
SAMEA117622252	642	transcript778.chr4.nic	1	1	unique
SAMEA117622252	643	ENST00000328434.8	1	1	unique
SAMEA117622252	644	ENST00000355498.6	1	1	unique
SAMEA117622252	645	transcript1363.chr1.nic	1	1	unique
SAMEA117622252	646	transcript83.chr3.nic	3	1	unique
SAMEA117622252	647	ENST00000409441.5	1	1	unique
SAMEA117622252	648	ENST00000653362.1	3	1	unique
SAMEA117622252	649	transcript1520.chr1.nnic	2	1	unique
SAMEA117622252	650	ENST00000657086.3	2	1	unique
SAMEA117622252	651	ENST00000662970.3	2	1	unique
SAMEA117622252	652	ENST00000361311.4	3	1	unique
SAMEA117622252	653	ENST00000672337.1	2	1	unique
SAMEA117622252	654	ENST00000409197.5	1	1	unique
SAMEA117622252	655	transcript536.chr17.nnic	1	1	unique
SAMEA117622252	656	ENST00000676892.1	2	1	unique
SAMEA117622252	657	ENST00000321331.12	2	1	unique
SAMEA117622252	658	ENST00000370626.4	3	1	unique
SAMEA117622252	659	transcript757.chr17.nnic	1	1	unique
SAMEA117622252	660	ENST00000333449.9	6	1	unique
SAMEA117622252	661	ENST00000697730.1	4	1	unique
SAMEA117622252	662	ENST00000697730.1|transcript60.chr10.nic	1	2	multi
SAMEA117622252	663	transcript464.chr16.nnic	2	1	unique
SAMEA117622252	664	transcript60.chr10.nic	1	1	unique
SAMEA117622252	665	ENST00000407690.6	260	1	unique
SAMEA117622252	666	transcript106.chr17.nic	628	1	unique
SAMEA117622252	667	ENST00000380201.2	13	1	unique
SAMEA117622252	668	ENST00000453535.1	11	1	unique
SAMEA117622252	669	ENST00000453744.7	14	1	unique
SAMEA117622252	670	ENST00000453981.5	8	1	unique
SAMEA117622252	671	ENST00000454859.8	18	1	unique
SAMEA117622252	672	ENST00000455220.6	8	1	unique
SAMEA117622252	673	ENST00000455446.6	10	1	unique
SAMEA117622252	674	ENST00000340934.10	22	1	unique
SAMEA117622252	675	ENST00000455503.3	8	1	unique
SAMEA117622252	676	ENST00000455810.5	14	1	unique
SAMEA117622252	677	ENST00000455827.2	33	1	unique
SAMEA117622252	678	ENST00000456315.7	10	1	unique
SAMEA117622252	679	ENST00000456471.3	14	1	unique
SAMEA117622252	680	ENST00000456652.5	11	1	unique
SAMEA117622252	681	transcript351.chr11.nnic	26	1	unique
SAMEA117622252	682	ENST00000252512.14	216	1	unique
SAMEA117622252	683	transcript110.chr14.nnic	1	1	unique
SAMEA117622252	684	transcript457.chr10.nic	10	1	unique
SAMEA117622252	685	ENST00000283131.4|transcript457.chr10.nic	3	2	multi
SAMEA117622252	686	ENST00000283131.4	4	1	unique
SAMEA117622252	687	transcript494.chr7.nnic	3	1	unique
SAMEA117622252	688	ENST00000283027.10	1	1	unique
SAMEA117622252	689	transcript312.chrX.nnic	7	1	unique
SAMEA117622252	690	transcript192.chr22.nnic|transcript312.chrX.nnic	2	2	multi
SAMEA117622252	691	transcript192.chr22.nnic	21	1	unique
SAMEA117622252	692	transcript1198.chr11.nnic	1	1	unique
SAMEA117622252	693	ENST00000283006.7	1	1	unique
SAMEA117622252	694	ENST00000533097.6	1	1	unique
SAMEA117622252	695	ENST00000279392.8	1	1	unique
SAMEA117622252	696	ENST00000282570.4	3	1	unique
SAMEA117622252	697	transcript833.chr19.nnic	2	1	unique
SAMEA117622252	698	transcript833.chr19.nnic|ENST00000278407.9|ENST00000278927.10	3	3	multi
SAMEA117622252	699	ENST00000278927.10	8	1	unique
SAMEA117622252	700	ENST00000278407.9	29	1	unique
SAMEA117622252	701	ENST00000566039.5	2	1	unique
SAMEA117622252	702	ENST00000276390.7	1	1	unique
SAMEA117622252	703	ENST00000275603.9	40	1	unique
SAMEA117622252	704	ENST00000471652.1	7	1	unique
SAMEA117622252	705	ENST00000273853.11	4	1	unique
SAMEA117622252	706	ENST00000274026.10	2	1	unique
SAMEA117622252	707	ENST00000273596.8	90	1	unique
SAMEA117622252	708	ENST00000271836.10	1	1	unique
SAMEA117622252	709	ENST00000268695.10	17	1	unique
SAMEA117622252	710	ENST00000268482.8	8	1	unique
SAMEA117622252	711	ENST00000394432.8	1	1	unique
SAMEA117622252	712	ENST00000394420.9	1	1	unique
SAMEA117622252	713	ENST00000268261.9	1	1	unique
SAMEA117622252	714	ENST00000268314.9	4	1	unique
SAMEA117622252	715	ENST00000267970.9	1	1	unique
SAMEA117622252	716	ENST00000265393.10	2	1	unique
SAMEA117622252	717	transcript55.chr7.nnic	2	1	unique
SAMEA117622252	718	ENST00000462069.6	2	1	unique
SAMEA117622252	719	ENST00000264230.5	7	1	unique
SAMEA117622252	720	transcript956.chr2.nnic	1	1	unique
SAMEA117622252	721	ENST00000264192.8	1	1	unique
SAMEA117622252	722	ENST00000263735.9	6	1	unique
SAMEA117622252	723	ENST00000263672.11	25	1	unique
SAMEA117622252	724	ENST00000263549.8	1	1	unique
SAMEA117622252	725	transcript634.chr7.nic	2	1	unique
SAMEA117622252	726	ENST00000263461.11|transcript634.chr7.nic|transcript867.chr10.nnic|ENST00000463139.5	3	4	multi
SAMEA117622252	727	transcript867.chr10.nnic	7	1	unique
SAMEA117622252	728	ENST00000263461.11|transcript867.chr10.nnic	3	2	multi
SAMEA117622252	729	ENST00000463139.5	2	1	unique
SAMEA117622252	730	ENST00000263384.12	197	1	unique
SAMEA117622252	731	ENST00000263384.12|ENST00000450285.5	1276	2	multi
SAMEA117622252	732	ENST00000352410.9	1	1	unique
SAMEA117622252	733	ENST00000680255.1	2	1	unique
SAMEA117622252	734	ENST00000680577.1	2	1	unique
SAMEA117622252	735	ENST00000681031.1	2	1	unique
SAMEA117622252	736	ENST00000435844.3	1	1	unique
SAMEA117622252	737	transcript294.chr14.nic	1	1	unique
SAMEA117622252	738	ENST00000685972.1	2	1	unique
SAMEA117622252	739	ENST00000686928.3	2	1	unique
SAMEA117622252	740	ENST00000376055.9	1	1	unique
SAMEA117622252	741	ENST00000372890.6	1	1	unique
SAMEA117622252	742	ENST00000402718.4	3	1	unique
SAMEA117622252	743	ENST00000687833.1	2	1	unique
SAMEA117622252	744	transcript69.chr11.nnic	23	1	unique
SAMEA117622252	745	ENST00000688642.3	2	1	unique
SAMEA117622252	746	transcript839.chr5.nnic	1	1	unique
SAMEA117622252	747	transcript948.chr3.nnic	4	1	unique
SAMEA117622252	748	ENST00000327428.10	10	1	unique
SAMEA117622252	749	ENST00000693107.2	4	1	unique
SAMEA117622252	750	ENST00000695083.1	2	1	unique
SAMEA117622252	751	transcript101.chrM.nnic	3	1	unique
SAMEA117622252	752	ENST00000450285.5	29808	1	unique
SAMEA117622252	753	transcript823.chr11.nnic	1	1	unique
SAMEA117622252	754	ENST00000216037.10	1	1	unique
SAMEA117622252	755	ENST00000316509.11	1	1	unique
SAMEA117622252	756	transcript1200.chr3.nnic	13	1	unique
SAMEA117622252	757	transcript759.chr10.nnic	2	1	unique
SAMEA117622252	758	ENST00000506738.6	3	1	unique
SAMEA117622252	759	ENST00000431388.3	4	1	unique
SAMEA117622252	760	transcript696.chr4.nnic	4	1	unique
SAMEA117622252	761	ENST00000252288.8	1	1	unique
SAMEA117622252	762	ENST00000534585.5	1	1	unique
SAMEA117622252	763	transcript323.chr15.nic	1	1	unique
SAMEA117622252	764	ENST00000426836.5	2	1	unique
SAMEA117622252	765	ENST00000160262.10	2	1	unique
SAMEA117622252	766	ENST00000310132.11	1	1	unique
SAMEA117622252	767	ENST00000398844.7	1	1	unique
SAMEA117622252	768	transcript581.chr19.nnic	1	1	unique
SAMEA117622252	769	ENST00000374180.4	1	1	unique
SAMEA117622252	770	ENST00000706621.1	2	1	unique
SAMEA117622252	771	ENST00000355265.7	3	1	unique
SAMEA117622252	772	ENST00000338961.11	2	1	unique
SAMEA117622252	773	ENST00000572316.5	11	1	unique
SAMEA117622252	774	transcript394.chr10.nnic	1	1	unique
SAMEA117622252	775	ENST00000533244.6|transcript394.chr10.nnic	1	2	multi
SAMEA117622252	776	ENST00000533244.6	4	1	unique
SAMEA117622252	777	ENST00000715903.1	2	1	unique
SAMEA117622252	778	ENST00000550487.6	5	1	unique
SAMEA117622252	779	ENST00000223321.9	3	1	unique
SAMEA117622252	780	ENST00000296490.8	1	1	unique
SAMEA117622252	781	ENST00000338639.10	1	1	unique
SAMEA117622252	782	ENST00000371620.4	12	1	unique
SAMEA117622252	783	ENST00000543566.6	5	1	unique
SAMEA117622252	784	ENST00000307741.11	5	1	unique
SAMEA117622252	785	ENST00000265097.9	12	1	unique
SAMEA117622252	786	ENST00000394885.8	1	1	unique
SAMEA117622252	787	ENST00000264080.12	4	1	unique
SAMEA117622252	788	transcript37.chr6.nnic|ENST00000264080.12	1	2	multi
SAMEA117622252	789	transcript37.chr6.nnic	1	1	unique
SAMEA117622252	790	ENST00000574406.1	5	1	unique
SAMEA117622252	791	ENST00000377960.9	1	1	unique
SAMEA117622252	792	transcript151.chr13.nic	1	1	unique
SAMEA117622252	793	ENST00000374343.5|ENST00000356245.8	1	2	multi
SAMEA117622252	794	ENST00000374343.5	1	1	unique
SAMEA117622252	795	transcript195.chr2.nnic	1	1	unique
SAMEA117622252	796	ENST00000361518.10	1	1	unique
SAMEA117622252	797	ENST00000770351.1	2	1	unique
SAMEA117622252	798	ENST00000772606.1	2	1	unique
SAMEA117622252	799	ENST00000703622.1	1	1	unique
SAMEA117622252	800	ENST00000593442.5	3	1	unique
SAMEA117622252	801	transcript570.chr10.nnic	1	1	unique
SAMEA117622252	802	ENST00000292510.6	1	1	unique
SAMEA117622252	803	ENST00000355937.9	1	1	unique
SAMEA117622252	804	ENST00000787752.1	2	1	unique
SAMEA117622252	805	ENST00000269260.7	1	1	unique
SAMEA117622252	806	ENST00000408927.8	1	1	unique
SAMEA117622252	807	transcript56.chr5.nnic	1	1	unique
SAMEA117622252	808	ENST00000589190.1	2	1	unique
SAMEA117622252	809	ENST00000791857.1_1	2	1	unique
SAMEA117622252	810	ENST00000320548.8	1	1	unique
SAMEA117622252	811	ENST00000330374.7	2	1	unique
SAMEA117622252	812	ENST00000798710.1	3	1	unique
SAMEA117622252	813	ENST00000338315.6	1	1	unique
SAMEA117622252	814	transcript546.chr3.nnic	1	1	unique
SAMEA117622252	815	ENST00000474973.5	5	1	unique
SAMEA117622252	816	transcript489.chr20.nnic	1	1	unique
SAMEA117622252	817	transcript611.chr10.nnic	1	1	unique
SAMEA117622252	818	ENST00000569669.6	2	1	unique
SAMEA117622252	819	ENST00000581166.5	1	1	unique
SAMEA117622252	820	ENST00000831219.1	3	1	unique
SAMEA117622252	821	ENST00000389749.9	1	1	unique
SAMEA117622252	822	ENST00000662869.1	1	1	unique
SAMEA117622252	823	ENST00000598325.5	1	1	unique
SAMEA117622252	824	ENST00000389735.7	5	1	unique
SAMEA117622252	825	ENST00000844151.1	2	1	unique
SAMEA117622252	826	transcript839.chr10.nic	1	1	unique
SAMEA117622252	827	transcript887.chr16.nnic	2	1	unique
SAMEA117622252	828	transcript648.chr5.nnic	1	1	unique
SAMEA117622252	829	ENST00000317633.14	2	1	unique
SAMEA117622252	830	transcript2357.chr6.nnic	2	1	unique
SAMEA117622252	831	ENST00000368656.7	3	1	unique
SAMEA117622252	832	ENST00000395456.7	2	1	unique
SAMEA117622252	833	ENST00000420607.6	2	1	unique
SAMEA117622252	834	transcript939.chr12.nnic	1	1	unique
SAMEA117622252	835	ENST00000520944.7	7	1	unique
SAMEA117622252	836	transcript943.chr1.nnic	1	1	unique
SAMEA117622252	837	ENST00000225504.8	1	1	unique
SAMEA117622252	838	transcript734.chr4.nic	1	1	unique
SAMEA117622252	839	transcript641.chr8.nnic	3	1	unique
SAMEA117622252	840	transcript89.chrX.nnic	1	1	unique
SAMEA117622252	841	ENST00000377704.4	1	1	unique
SAMEA117622252	842	transcript720.chr12.nnic	5	1	unique
SAMEA117622252	843	ENST00000243253.8	3	1	unique
SAMEA117622252	844	transcript620.chr15.nnic	1	1	unique
SAMEA117622252	845	ENST00000491410.1	7	1	unique
SAMEA117622252	846	transcript480.chrX.nnic	1	1	unique
SAMEA117622252	847	transcript692.chr10.nnic	1	1	unique
SAMEA117622252	848	ENST00000584577.5	2	1	unique
SAMEA117622252	849	ENST00000330793.2	1	1	unique
SAMEA117622252	850	ENST00000537820.2	2	1	unique
SAMEA117622252	851	ENST00000611969.5	3	1	unique
SAMEA117622252	852	ENST00000372538.8	2	1	unique
SAMEA117622252	853	ENST00000649764.2	2	1	unique
SAMEA117622252	854	ENST00000368719.9	2	1	unique
SAMEA117622252	855	ENST00000452961.5	2	1	unique
SAMEA117622252	856	ENST00000343638.9	2	1	unique
SAMEA117622252	857	ENST00000380649.8	4	1	unique
SAMEA117622252	858	transcript967.chr2.nic	1	1	unique
SAMEA117622252	859	transcript792.chr14.nnic|transcript685.chr19.nnic	9	2	multi
SAMEA117622252	860	transcript679.chr9.nnic	1	1	unique
SAMEA117622252	861	transcript612.chr14.nic	4	1	unique
SAMEA117622252	862	transcript753.chr14.nic	1	1	unique
SAMEA117622252	863	ENST00000375256.5	1	1	unique
SAMEA117622252	864	ENST00000826952.1	2	1	unique
SAMEA117622252	865	ENST00000334678.8	11	1	unique
